dataset,title,publisher_name,distribution_link,publication_year,publisher_short,file_forma,file_format
https://www.datenportal.bmbf.de/portal/bild-32,Schülerinnen und Schüler an beruflichen Schulen nach Schularten (2020),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/de/bild-32.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.4.20,Auszubildende nach Ausbildungsbereichen und Ausbildungsjahren,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.20.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.4.20,Auszubildende nach Ausbildungsbereichen und Ausbildungsjahren,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.20.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.4.20,Auszubildende nach Ausbildungsbereichen und Ausbildungsjahren,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.20.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.4.20,Auszubildende nach Ausbildungsbereichen und Ausbildungsjahren,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.20.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.5.45,"Hochschulabsolventinnen und -absolventen insgesamt sowie ausländische Hochschulabsolventinnen und -absolventen nach Prüfungsgruppen, Ländern und Geschlecht 1)",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.45.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.5.45,"Hochschulabsolventinnen und -absolventen insgesamt sowie ausländische Hochschulabsolventinnen und -absolventen nach Prüfungsgruppen, Ländern und Geschlecht 1)",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.45.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.5.45,"Hochschulabsolventinnen und -absolventen insgesamt sowie ausländische Hochschulabsolventinnen und -absolventen nach Prüfungsgruppen, Ländern und Geschlecht 1)",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.45.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.5.45,"Hochschulabsolventinnen und -absolventen insgesamt sowie ausländische Hochschulabsolventinnen und -absolventen nach Prüfungsgruppen, Ländern und Geschlecht 1)",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.45.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.7.24,Weiterbildungsbeteiligung in Deutschland,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.7.24.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.7.24,Weiterbildungsbeteiligung in Deutschland,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.7.24.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.7.24,Weiterbildungsbeteiligung in Deutschland,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.7.24.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.7.24,Weiterbildungsbeteiligung in Deutschland,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.7.24.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/bild-26,Schüler-Lehrer-Relation an allgemeinbildenden Schulen (2016-2020),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/de/bild-26.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/1.8.22,Anteil des Umsatzes mit Nachahmerinnovationen am Gesamtumsatz nach Branchengruppen und Beschäftigtengrößenklassen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.8.22.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/1.8.22,Anteil des Umsatzes mit Nachahmerinnovationen am Gesamtumsatz nach Branchengruppen und Beschäftigtengrößenklassen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.8.22.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/1.8.22,Anteil des Umsatzes mit Nachahmerinnovationen am Gesamtumsatz nach Branchengruppen und Beschäftigtengrößenklassen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.8.22.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/1.8.22,Anteil des Umsatzes mit Nachahmerinnovationen am Gesamtumsatz nach Branchengruppen und Beschäftigtengrößenklassen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.8.22.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.4.33,Ausbilder/-innen nach Ausbildungsbereichen und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.33.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.4.33,Ausbilder/-innen nach Ausbildungsbereichen und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.33.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.4.33,Ausbilder/-innen nach Ausbildungsbereichen und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.33.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.4.33,Ausbilder/-innen nach Ausbildungsbereichen und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.33.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.5.81,Promotionen und Habilitationen nach Fächergruppen und Geschlecht,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.81.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.5.81,Promotionen und Habilitationen nach Fächergruppen und Geschlecht,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.81.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.5.81,Promotionen und Habilitationen nach Fächergruppen und Geschlecht,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.81.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.5.81,Promotionen und Habilitationen nach Fächergruppen und Geschlecht,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.81.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.5.81,Promotionen und Habilitationen nach Fächergruppen und Geschlecht,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/grafik-2.5.81.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.4.6,Schülerinnen an beruflichen Schulen nach Schularten und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.6.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.4.6,Schülerinnen an beruflichen Schulen nach Schularten und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.6.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.4.6,Schülerinnen an beruflichen Schulen nach Schularten und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.6.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.4.6,Schülerinnen an beruflichen Schulen nach Schularten und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.6.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/1.7.12,"Wissenschaftliches FuE-Personal im Wirtschaftssektor nach Fachrichtungen, Staatsangehörigkeit und Altersstruktur",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.7.12.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/1.7.12,"Wissenschaftliches FuE-Personal im Wirtschaftssektor nach Fachrichtungen, Staatsangehörigkeit und Altersstruktur",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.7.12.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/1.7.12,"Wissenschaftliches FuE-Personal im Wirtschaftssektor nach Fachrichtungen, Staatsangehörigkeit und Altersstruktur",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.7.12.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/1.7.12,"Wissenschaftliches FuE-Personal im Wirtschaftssektor nach Fachrichtungen, Staatsangehörigkeit und Altersstruktur",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.7.12.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.5.29,"Studierende an Fachhochschulen nach Fachsemestern, Hochschulsemestern und den 15 am stärksten besetzten Studienbereichen im Wintersemester 2021/2022 1)",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.29.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.5.29,"Studierende an Fachhochschulen nach Fachsemestern, Hochschulsemestern und den 15 am stärksten besetzten Studienbereichen im Wintersemester 2021/2022 1)",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.29.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.5.29,"Studierende an Fachhochschulen nach Fachsemestern, Hochschulsemestern und den 15 am stärksten besetzten Studienbereichen im Wintersemester 2021/2022 1)",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.29.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.1.13,Öffentliche Bildungsausgaben (Grundmittel) nach Ländern und Körperschaftsgruppen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.13.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.1.13,Öffentliche Bildungsausgaben (Grundmittel) nach Ländern und Körperschaftsgruppen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.13.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.1.13,Öffentliche Bildungsausgaben (Grundmittel) nach Ländern und Körperschaftsgruppen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.13.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.1.13,Öffentliche Bildungsausgaben (Grundmittel) nach Ländern und Körperschaftsgruppen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.13.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.1.13,Öffentliche Bildungsausgaben (Grundmittel) nach Ländern und Körperschaftsgruppen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/grafik-2.1.13.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.4.35,Prognose der Schüler/-innen an beruflichen Schulen,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.35.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.4.35,Prognose der Schüler/-innen an beruflichen Schulen,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.35.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.4.35,Prognose der Schüler/-innen an beruflichen Schulen,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.35.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.4.35,Prognose der Schüler/-innen an beruflichen Schulen,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.35.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.1.23,Ausgaben für Bildungseinrichtungen des Elementarbereichs,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.23.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.1.23,Ausgaben für Bildungseinrichtungen des Elementarbereichs,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.23.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.1.23,Ausgaben für Bildungseinrichtungen des Elementarbereichs,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.23.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.1.23,Ausgaben für Bildungseinrichtungen des Elementarbereichs,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.23.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.3.5,Schüler/-innen an privaten allgemeinbildenden Schulen nach Schularten und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.3.5.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.3.5,Schüler/-innen an privaten allgemeinbildenden Schulen nach Schularten und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.3.5.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.3.5,Schüler/-innen an privaten allgemeinbildenden Schulen nach Schularten und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.3.5.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.3.5,Schüler/-innen an privaten allgemeinbildenden Schulen nach Schularten und Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.3.5.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/1.9.3,Anteil der Studienanfänger/-innen und Hochschulabsolventinnen/-absolventen am Altersjahrgang im internationalen Vergleich,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.9.3.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/1.9.3,Anteil der Studienanfänger/-innen und Hochschulabsolventinnen/-absolventen am Altersjahrgang im internationalen Vergleich,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.9.3.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/1.9.3,Anteil der Studienanfänger/-innen und Hochschulabsolventinnen/-absolventen am Altersjahrgang im internationalen Vergleich,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.9.3.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/1.9.3,Anteil der Studienanfänger/-innen und Hochschulabsolventinnen/-absolventen am Altersjahrgang im internationalen Vergleich,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.9.3.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/bild-34,Neu abgeschlossene Ausbildungsverträge nach schulischer Vorbildung und Geschlecht (2021),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/de/bild-34.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/bild-33,Übergang von der Schule in den nachschulischen Werdegang – Entwicklung von Anfängerinnen und Anfängern in ausgewählten iABE-Sektoren und Studienanfängerinnen und -anfängern (2005-2021),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/de/bild-33.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/1.8.6,Innovatorenquote nach Branchengruppen und Beschäftigtengrößenklassen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.8.6.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/1.8.6,Innovatorenquote nach Branchengruppen und Beschäftigtengrößenklassen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.8.6.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/1.8.6,Innovatorenquote nach Branchengruppen und Beschäftigtengrößenklassen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.8.6.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/1.8.6,Innovatorenquote nach Branchengruppen und Beschäftigtengrößenklassen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.8.6.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/1.8.6,Innovatorenquote nach Branchengruppen und Beschäftigtengrößenklassen 1),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/grafik-1.8.6.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/bild-46,Studiendauer bei bestandener Prüfung nach Prüfungsarten in Semestern (2016-2020),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/de/bild-46.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/1.1.6,"Ausgaben des BMBF für Wissenschaft, Forschung und Entwicklung nach Förderbereichen und Förderschwerpunkten",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.1.6.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/1.1.6,"Ausgaben des BMBF für Wissenschaft, Forschung und Entwicklung nach Förderbereichen und Förderschwerpunkten",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.1.6.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/1.1.6,"Ausgaben des BMBF für Wissenschaft, Forschung und Entwicklung nach Förderbereichen und Förderschwerpunkten",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.1.6.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/1.1.6,"Ausgaben des BMBF für Wissenschaft, Forschung und Entwicklung nach Förderbereichen und Förderschwerpunkten",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.1.6.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/1.1.6,"Ausgaben des BMBF für Wissenschaft, Forschung und Entwicklung nach Förderbereichen und Förderschwerpunkten",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/grafik-1.1.6.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.3.42,"Abschlussquoten im post-sekundaren, nicht-tertiären Bereich nach ISCED(1997)-Bildungsbereichen und Staaten",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.3.42.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.3.42,"Abschlussquoten im post-sekundaren, nicht-tertiären Bereich nach ISCED(1997)-Bildungsbereichen und Staaten",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.3.42.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.3.42,"Abschlussquoten im post-sekundaren, nicht-tertiären Bereich nach ISCED(1997)-Bildungsbereichen und Staaten",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.3.42.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.5.60,Haupt- und nebenberufliches wissenschaftliches und künstlerisches Personal nach Fächergruppen und Personal-/Vergütungsgruppen,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.60.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.5.60,Haupt- und nebenberufliches wissenschaftliches und künstlerisches Personal nach Fächergruppen und Personal-/Vergütungsgruppen,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.60.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.5.60,Haupt- und nebenberufliches wissenschaftliches und künstlerisches Personal nach Fächergruppen und Personal-/Vergütungsgruppen,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.60.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.5.2,Studienberechtigte Schulabgänger/-innen nach Jahr des Erwerbs der Hochschulzugangsberechtigung sowie Jahr des Studienbeginns und Geschlecht (in Tausend),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.2.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.5.2,Studienberechtigte Schulabgänger/-innen nach Jahr des Erwerbs der Hochschulzugangsberechtigung sowie Jahr des Studienbeginns und Geschlecht (in Tausend),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.2.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.5.2,Studienberechtigte Schulabgänger/-innen nach Jahr des Erwerbs der Hochschulzugangsberechtigung sowie Jahr des Studienbeginns und Geschlecht (in Tausend),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.2.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.5.2,Studienberechtigte Schulabgänger/-innen nach Jahr des Erwerbs der Hochschulzugangsberechtigung sowie Jahr des Studienbeginns und Geschlecht (in Tausend),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.2.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/bild-63,Jährliche Ausgaben für Bildungseinrichtungen je bildungsteilnehmende Person nach Bildungsbereichen (2018),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/de/bild-63.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.5.8,Studienanfänger/-innen im 1. Hochschulsemester nach Hochschularten und Hochschulorten,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.8.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.5.8,Studienanfänger/-innen im 1. Hochschulsemester nach Hochschularten und Hochschulorten,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.8.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.5.8,Studienanfänger/-innen im 1. Hochschulsemester nach Hochschularten und Hochschulorten,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.8.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/0.32,Arbeitslosenquoten nach Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-0.32.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/0.32,Arbeitslosenquoten nach Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-0.32.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/0.32,Arbeitslosenquoten nach Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-0.32.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/0.32,Arbeitslosenquoten nach Ländern,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-0.32.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.5.57,"Hochschulpersonal nach Personalgruppen, Hochschularten und Ländern 1)",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.57.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.5.57,"Hochschulpersonal nach Personalgruppen, Hochschularten und Ländern 1)",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.57.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.5.57,"Hochschulpersonal nach Personalgruppen, Hochschularten und Ländern 1)",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.5.57.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/bild-8,Ausgaben des Bundes für Forschung und Entwicklung nach Förderbereichen in Millionen Euro (2019-2021),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/de/bild-8.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/1.7.1,FuE-Personal nach Personalgruppen und Sektoren (Vollzeitäquivalent),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.7.1.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/1.7.1,FuE-Personal nach Personalgruppen und Sektoren (Vollzeitäquivalent),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.7.1.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/1.7.1,FuE-Personal nach Personalgruppen und Sektoren (Vollzeitäquivalent),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.7.1.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/1.7.1,FuE-Personal nach Personalgruppen und Sektoren (Vollzeitäquivalent),Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-1.7.1.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.1.8,Ausgaben von Bildungseinrichtungen je Schüler/-in und Studierende/-n nach Staaten und Bildungsbereichen (ISCED 1997) im Verhältnis zum Pro-Kopf-Bruttoinlandsprodukt,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.8.pdf,,BMBF,pdf,pdf
https://www.datenportal.bmbf.de/portal/2.1.8,Ausgaben von Bildungseinrichtungen je Schüler/-in und Studierende/-n nach Staaten und Bildungsbereichen (ISCED 1997) im Verhältnis zum Pro-Kopf-Bruttoinlandsprodukt,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.8.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.1.8,Ausgaben von Bildungseinrichtungen je Schüler/-in und Studierende/-n nach Staaten und Bildungsbereichen (ISCED 1997) im Verhältnis zum Pro-Kopf-Bruttoinlandsprodukt,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.8.html,,BMBF,html,html
https://www.datenportal.bmbf.de/portal/2.1.8,Ausgaben von Bildungseinrichtungen je Schüler/-in und Studierende/-n nach Staaten und Bildungsbereichen (ISCED 1997) im Verhältnis zum Pro-Kopf-Bruttoinlandsprodukt,Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.1.8.xls,,BMBF,xls,xls
https://www.datenportal.bmbf.de/portal/2.4.17,"Auszubildende insgesamt und mit neu abgeschlossenem Ausbildungsvertrag nach Ausbildungsbereichen, Geschlecht und Ländern",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.17.csv,,BMBF,csv,csv
https://www.datenportal.bmbf.de/portal/2.4.17,"Auszubildende insgesamt und mit neu abgeschlossenem Ausbildungsvertrag nach Ausbildungsbereichen, Geschlecht und Ländern",Bundesministerium für Bildung und Forschung,https://www.datenportal.bmbf.de/portal/Tabelle-2.4.17.html,,BMBF,html,html
