url,status
https://www.datenportal.bmbf.de/portal/Tabelle-0.32.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.32.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.32.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.57.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.57.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.57.xls,OK
https://www.datenportal.bmbf.de/portal/de/bild-8.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.7.1.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.7.1.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.7.1.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.7.1.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.1.8.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.1.8.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.1.8.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.1.8.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.17.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.17.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.17.xls,OK
https://www.datenportal.bmbf.de/portal/grafik-2.4.17.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.43.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.43.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.43.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.43.csv,OK
https://www.datenportal.bmbf.de/portal/de/bild-56.pdf,OK
https://www.datenportal.bmbf.de/portal/de/bild-43.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.2.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.2.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.2.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.2.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.74.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.74.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.74.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.74.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.22.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.22.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.22.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.22.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.5.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.5.xls,OK
https://www.datenportal.bmbf.de/portal/grafik-1.1.5.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.5.csv,OK
